testype	name1	name2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1	acc1	acc2	alienacc1	alienacc2	meandate1	meandate2
scar-detective	scarborough_0	detective0	0.281071246923	0.347916566437	0.214225927409	0.307625482625	0.358108108108	0.257142857143	0.814285714286	0.932432432432	0.557142857143	0.574324324324	1882.29285714	1889.10135135
scar-detective	scarborough_0	detective1	0.193277405032	0.341863909694	0.0446909003712	0.32471042471	0.385135135135	0.264285714286	0.814285714286	0.925675675676	0.55	0.540540540541	1882.29285714	1885.02702703
scar-detective	scarborough_0	detective2	0.312295556228	0.360785761241	0.263805351214	0.29971042471	0.385135135135	0.214285714286	0.814285714286	0.966216216216	0.6	0.581081081081	1882.29285714	1888.7027027
scar-detective	scarborough_1	detective0	0.253415448404	0.316477777355	0.190353119453	0.317760617761	0.378378378378	0.257142857143	0.814285714286	0.932432432432	0.557142857143	0.554054054054	1882.30714286	1889.10135135
scar-detective	scarborough_1	detective1	0.166453382801	0.308213899597	0.0246928660049	0.345366795367	0.412162162162	0.278571428571	0.814285714286	0.925675675676	0.535714285714	0.513513513514	1882.30714286	1885.02702703
scar-detective	scarborough_1	detective2	0.375620946162	0.450047144734	0.30119474759	0.316602316602	0.418918918919	0.214285714286	0.814285714286	0.966216216216	0.6	0.547297297297	1882.30714286	1888.7027027
scar-detective	scarborough_2	detective0	0.228201604007	0.229997577402	0.226405630612	0.299903474903	0.378378378378	0.221428571429	0.778571428571	0.932432432432	0.557142857143	0.554054054054	1882.33571429	1889.10135135
scar-detective	scarborough_2	detective1	0.150070009835	0.25869582685	0.0414441928191	0.330308880309	0.439189189189	0.221428571429	0.778571428571	0.925675675676	0.557142857143	0.486486486486	1882.33571429	1885.02702703
scar-detective	scarborough_2	detective2	0.329617713026	0.30990569644	0.349329729612	0.301737451737	0.439189189189	0.164285714286	0.778571428571	0.966216216216	0.614285714286	0.527027027027	1882.33571429	1888.7027027
